label,seed,model,n,C_app,C_lo,C_hi,C_optimism_corr,CV_mean,CV_sd,NRI,IDI,CV_B_mean,CV_B_sd,CV_C_mean,CV_C_sd,CV_d_mean,CV_d_lo,CV_d_hi,NRI_C_vs_A,IDI_C_vs_A,NRI_B_vs_A,IDI_B_vs_A,NRI_diff,IDI_diff,HR,HR_lo,HR_hi,HR_p
OS,777,A_clinical,133,0.7977767265846736,0.733112582781457,0.7855842005676442,0.725895313736036,0.6918770950562879,0.09063903989677399,,,,,,,,,,,,,,,,,,,
OS,777,B_ajcc8th,133,0.8103122043519394,0.7566225165562914,0.8052743614001892,0.7436550961673931,0.7182596280535828,0.09249300320968361,,,,,,,,,,,,,,,,,,,
OS,777,C_modified,133,0.8408230842005676,0.786341059602649,0.8295529801324503,0.7823489794152787,0.7552952658673644,0.09646495293746644,,,,,,,,,,,,,,,,,,,
OS,777,B_vs_A,133,,,,,,,0.7542304593070106,0.05092521855993998,,,,,,,,,,,,,,,,,
OS,777,C_vs_A,133,,,,,,,0.9500402900886382,0.09741137252144322,,,,,,,,,,,,,,,,,
OS,777,C_vs_B,133,,,,,,,0.613215149073328,0.04648615396150324,,,,,,,,,,,,,,,,,
OS,777,S2_C_vs_B,133,,,,,,,0.613215149073328,0.04648615396150324,0.7182596280535828,0.09249300320968361,0.7552952658673644,0.09646495293746644,0.03703563781378149,-0.06213235294117647,0.09819981998199827,,,,,,,,,,
OS,777,S3_increment_C_vs_B,133,,,,,,,,,,,,,,,,0.9500402900886382,0.09741137252144322,0.7542304593070106,0.05092521855993998,0.19580983078162761,0.04648615396150324,,,,
LRRFS,42,A_clinical,133,0.7387240009347978,0.6213075484926385,0.7138291656929189,0.6171288015917906,0.5440373590935188,0.11379677285777276,,,,,,,,,,,,,,,,,,,
LRRFS,42,B_ajcc8th,133,0.7326478149100257,0.6276057490067773,0.7152196774947418,0.6100754781508867,0.5475037290578296,0.11314450328376637,,,,,,,,,,,,,,,,,,,
LRRFS,42,C_modified,133,0.7660668380462725,0.6737672353353588,0.7543701799485861,0.6665042699845503,0.6269714908014175,0.11903666137925548,,,,,,,,,,,,,,,,,,,
LRRFS,42,B_vs_A,133,,,,,,,0.5120192307692308,0.013213853898084882,,,,,,,,,,,,,,,,,
